id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm931709,Clouds,MOVIE,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",2020,PG-13,121,"['romance', 'drama', 'music']",['US'],,tt6473066,7.5,9479.0,54.056,8.3
tm1142436,Buried Secrets of Keros,MOVIE,An investigative journey set in the heart of the Aegean Sea. A team of archaeologists unveil what may be the world's oldest maritime sanctuary.,2020,,44,['documentation'],['GR'],,tt19856450,,,0.875,
tm405465,Lady and the Tramp,MOVIE,"The love story between a pampered Cocker Spaniel named Lady and a streetwise mongrel named Tramp. Lady finds herself out on the street after her owners have a baby and is saved from a pack by Tramp, who tries to show her to live her life footloose and collar-free.",2019,PG,103,"['romance', 'comedy', 'family', 'drama', 'animation']",['US'],,tt8096832,6.2,21006.0,39.683,7.3
tm977575,Folklore: The Long Pond Studio Sessions,MOVIE,"An intimate concert film, in which Taylor Swift performs each song from her album 'folklore' in order, as she reveals the meaning and the stories behind all 17 tracks for the very first time.",2020,PG,106,"['documentation', 'music', 'drama']",['US'],,tt13524234,8.3,3380.0,12.032,8.6
tm945431,Black Beauty,MOVIE,"Born free in the American West, Black Beauty is a horse rounded up and brought to Birtwick Stables, where she meets spirited teenager Jo Green. The two forge a bond that carries Beauty through the different chapters, challenges and adventures.",2020,PG,110,"['drama', 'family']","['DE', 'US', 'FR', 'GB', 'ZA']",,tt8484160,6.4,3407.0,13.864,8.3
tm857985,Stargirl,MOVIE,"Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions.",2020,PG,104,"['comedy', 'drama', 'fantasy', 'romance']",['US'],,tt8096834,6.2,5079.0,16.1,7.6
tm916669,Upside-Down Magic,MOVIE,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.",2020,G,96,['fantasy'],"['CA', 'US']",,,,,119.018,7.3
tm374091,Descendants 3,MOVIE,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,2019,PG,106,"['thriller', 'action', 'drama', 'family', 'reality']",['US'],,tt8022928,6.4,7721.0,76.331,7.9
tm893036,Lost on Everest,MOVIE,"Reaching 29,029 feet, Mount Everest has long captivated mountaineers of all stripes. But a peak that draws athletes and mountaineers to new heights isn’t without danger — or a dark side. Perhaps the peak’s greatest mystery is the missing body of Andrew “Sandy” Irvine who disappeared alongside George Leigh Mallory in 1924 just 800 vertical feet from the summit. In Lost on Everest, we follow along as a team of elite climbers with new intel on the location of his missing body set out to solve what may be mountaineering’s great mystery. Along with the body, the team hopes to find Irvine’s camera and the footage that could rewrite history.",2020,PG-13,60,['documentation'],[],,tt12660966,6.7,272.0,5.057,8.0
tm923068,The Lego Star Wars Holiday Special,MOVIE,"Rey leaves her friends to prepare for Life Day as she sets off on an adventure to gain a deeper knowledge of the Force. At a mysterious temple, she is hurled into a cross-timeline adventure. Will she make it back in time for Life Day?",2020,G,44,"['scifi', 'action', 'comedy', 'family', 'animation']","['DK', 'US', 'CA']",,tt12885438,6.4,6720.0,23.481,6.7
tm845773,Timmy Failure: Mistakes Were Made,MOVIE,"An 11-year old boy believes that he is the best detective in town and runs the agency Total Failures with his best friend, an imaginary 1,200 pound polar bear.",2020,PG,99,"['thriller', 'comedy', 'fantasy', 'family', 'drama']",['US'],,tt6820324,6.0,2859.0,21.36,6.2
tm974117,Godmothered,MOVIE,"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",2020,PG,113,"['fantasy', 'comedy', 'drama', 'family']",['US'],,tt11681250,6.1,12196.0,68.745,6.9
tm831100,Z-O-M-B-I-E-S 2,MOVIE,"The continuing adventures of Seabrook High students Addison and Zed, whose budding romance is threatened by the arrival of werewolves.",2020,,84,"['romance', 'comedy']",['US'],,tt9766166,5.8,2171.0,33.356,7.8
tm886783,Jane Goodall: The Hope,MOVIE,"The story of one remarkable woman who became a global icon in animal welfare and conservation who not only hoped for a better world, she achieved it! This sweeping documentary celebrates the vast legacy of Dr. Goodall’s four decades of advocacy work for chimpanzees and depicts the next chapter for generations to come.",2020,,88,"['action', 'documentation']",['US'],,tt12137534,8.0,162.0,5.726,9.0
tm961182,Expedition Everest,MOVIE,"Just inside Everest's notorious death zone, a team of climate scientists who specialize in extreme weather weigh their next move.",2020,PG,42,['documentation'],[],,tt13009970,6.6,123.0,4.516,6.6
tm974034,Safety,MOVIE,"The story of Ray-Ray McElrathbey, a freshman football player for Clemson University, who secretly raised his younger brother on campus after his home life became too unsteady.",2020,PG,122,"['drama', 'sport']",['US'],,tt10649016,6.8,3809.0,6.32,7.6
tm827783,Secret Society of Second Born Royals,MOVIE,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",2020,PG,99,"['action', 'fantasy', 'comedy', 'family']",['US'],,tt10324122,4.9,5198.0,65.402,6.8
tm863958,Back to the Titanic,MOVIE,Back to the Titanic documents the first manned dives to Titanic in nearly 15 years. New footage reveals fresh decay and sheds light on the ship’s future.,2020,PG,45,['documentation'],['US'],,tt12100782,6.0,286.0,5.537,7.8
tm411627,Kim Possible,MOVIE,"Everyday teen hero Kim Possible and her best friend Ron Stoppable embark on their freshman year of high school, all while saving the world from evil villains. While Kim and Ron have always been one step ahead of their opponents, navigating the social hierarchy of high school is more challenging than the action-hero ever imagined. With Drakken and Shego lurking in the wings, Kim must rely on her family and Team Possible—Ron, tech-genius Wade, new friend Athena, and Rufus, a Naked mole-rat.",2019,PG,86,"['action', 'comedy']",['US'],,tt7979492,3.6,3086.0,17.605,5.5
tm936285,Miraculous World : New York – United HeroeZ,MOVIE,"During a school field trip, Ladybug and Cat Noir meet the American superheroes, whom they have to save from an akumatized super-villain. They will also discover that Miraculous exist in the United States, too.",2020,,52,"['animation', 'comedy']","['JP', 'US', 'CA', 'CN', 'FR']",,,,,115.507,7.2
tm470101,Dolphin Reef,MOVIE,"Disneynature dives under the sea to frolic with some of the planet's most engaging animals: dolphins. Echo is a young bottlenose dolphin who can't quite decide if it's time to grow up and take on new responsibilities-or give in to his silly side and just have fun. Dolphin society is tricky, and the coral reef that Echo and his family call home depends on all of its inhabitants to keep it healthy. But with humpback whales, orcas, sea turtles and cuttlefish seemingly begging for his attention, Echo has a tough time resisting all that the ocean has to offer.",2019,G,77,"['documentation', 'family']",['US'],,tt10055028,6.6,191.0,26.957,6.0
tm319237,Magic Camp,MOVIE,"Andy, at the urging of his former mentor and Magic Camp owner Roy Preston, returns to the camp of his youth hoping to reignite his career. Instead, he finds inspiration in his ragtag bunch of rookie magicians.",2020,PG,100,"['fantasy', 'comedy', 'family']",['US'],,tt3979300,6.3,4294.0,12.069,7.0
tm376183,Penguins,MOVIE,"The story of Steve, an Adélie penguin, on a quest to find a life partner and start a family. When Steve meets with Wuzzo the emperor penguin they become friends. But nothing comes easy in the icy Antarctic.",2019,G,76,"['documentation', 'family']",['AU'],,tt8080302,7.0,1642.0,3.402,7.1
tm483905,Apollo: Missions to the Moon,MOVIE,"The Apollo space program: 12 manned-missions, one impossible goal. With rare archival footage and audio, this remarkable documentary sheds new light on an incredible time in human history.",2019,,94,"['documentation', 'history']",['US'],,tt9782756,7.6,465.0,4.953,7.4
tm850243,Mars: One Day on the Red Planet,MOVIE,An epic journey around Mars — built from real satellite and rover data — revealing the red planet as you’ve never seen it before.,2020,,88,['documentation'],['US'],,tt12611334,6.9,332.0,8.149,5.8
tm460582,Into the Grand Canyon,MOVIE,"Two journalists traverse the Grand Canyon by foot, hoping this 750-mile walk will help them better
 understand one of America's most revered landscapes and the threats poised to alter it forever.",2019,PG,84,['documentation'],['US'],,tt9822474,7.3,388.0,6.371,7.7
tm882856,Elephant,MOVIE,"Disneynature’s Elephant follows African elephant Shani and her spirited son Jomo as their herd make an epic journey hundreds of miles across the vast Kalahari Desert. Led by their great matriarch, Gaia, the family faces brutal heat, dwindling resources and persistent predators, as they follow in their ancestors’ footsteps on a quest to reach a lush, green paradise.",2020,G,86,"['documentation', 'family']",['US'],,tt12036052,7.2,2195.0,15.31,7.8
tm468064,Loop,MOVIE,"A non-verbal, autistic girl and a chatty boy are partnered on a canoeing trip. To complete their journey across an urban lake, they must both learn how the other experiences the world.",2020,PG,10,['animation'],['US'],,,,,6.958,6.7
tm827851,The Little Mermaid Live!,MOVIE,A live broadcast of the beloved animated Disney tale with live performances of the songs.,2019,,83,"['romance', 'comedy', 'family', 'fantasy', 'music']",['US'],,tt10756376,5.6,1187.0,5.551,6.9
tm849567,Pompeii: Secrets of the Dead,MOVIE,Forensic experts scan Pompeii’s victims to investigate why they didn’t escape the eruption.,2019,PG,53,['documentation'],['US'],,,,,4.39,6.7
tm845578,Marvel Rising: Playing with Fire,MOVIE,"Inferno’s powers are stolen by a young and powerful villain and it’s up to the Secret Warriors to defeat their new foe and help their friend. But does Inferno even WANT his powers back? Meanwhile, America Chavez learns a lesson about friendship and family from teammate Ms. Marvel.",2019,,44,"['action', 'family', 'animation', 'scifi']",['US'],,tt11483514,5.1,302.0,6.036,6.7
